YEAR,GENERO,EDAD,REL_LABORAL,FELICIDAD,SALUD,SEGURIDAD,REGION
2012,1,42,2,8,2,1,NA
2012,1,52,1,8,2,3,NA
2012,1,42,1,8,3,2,NA
2012,2,21,1,7,3,4,NA
2012,1,57,1,8,2,2,NA
2012,2,56,1,9,3,2,NA
2012,1,64,1,10,4,2,NA
2012,1,44,1,9,2,2,NA
2012,1,51,1,7,3,2,NA
2012,2,25,1,6,2,2,NA
2012,1,53,1,5,1,4,NA
2012,1,41,1,8,3,2,NA
2012,1,63,1,7,3,4,NA
2012,1,46,1,8,2,3,NA
2012,1,35,1,7,1,1,NA
2012,2,47,1,8,3,2,NA
2012,1,23,1,7,2,2,NA
2012,1,48,2,9,1,1,NA
2012,2,43,1,8,3,3,NA
2012,1,47,1,3,2,2,NA
2012,1,28,1,7,2,2,NA
2012,1,62,1,10,2,2,NA
2012,2,32,2,10,2,1,NA
2012,2,49,1,6,2,2,NA
2012,2,63,1,9,4,3,NA
2012,2,51,1,5,2,3,NA
2012,1,65,1,5,3,2,NA
2012,1,53,1,5,2,2,NA
2012,1,63,1,6,2,1,NA
2012,2,38,1,8,4,3,NA
2012,1,39,1,6,1,1,NA
2012,1,42,1,8,2,1,NA
2012,1,62,1,5,4,2,NA
2012,2,43,2,6,2,2,NA
2012,2,37,1,10,2,2,NA
2012,2,35,1,8,3,3,NA
2012,2,47,1,5,3,2,NA
2012,1,47,1,8,4,2,NA
2012,1,44,2,10,2,2,NA
2012,2,37,1,6,2,1,NA
2012,1,21,1,8,2,2,NA
2012,2,37,1,7,3,2,NA
2012,2,39,1,8,2,3,NA
2012,1,26,1,8,1,1,NA
2012,1,20,2,10,2,2,NA
2012,1,29,1,5,2,2,NA
2012,2,54,1,7,3,2,NA
2012,2,34,1,6,2,2,NA
2012,2,56,1,9,4,2,NA
2012,2,40,1,8,2,3,NA
2012,1,31,1,10,1,2,NA
2012,2,31,1,4,2,3,NA
2012,2,36,1,8,2,2,NA
2012,2,66,1,8,1,2,NA
2012,2,42,1,10,2,2,NA
2012,1,61,1,6,3,2,NA
2012,2,40,1,6,2,2,NA
2012,1,36,1,8,2,2,NA
2012,2,28,2,5,3,3,NA
2012,1,47,1,9,2,2,NA
2012,2,46,1,5,2,1,NA
2012,1,62,1,10,3,2,NA
2012,1,26,1,9,1,2,NA
2012,2,57,1,7,3,4,NA
2012,2,52,1,5,2,3,NA
2012,2,43,2,7,2,3,NA
2012,1,48,1,7,3,2,NA
2012,2,43,1,7,3,2,NA
2012,1,38,1,7,3,2,NA
2012,1,66,1,7,3,1,NA
2012,1,43,1,8,1,2,NA
2012,1,53,2,10,2,2,NA
2012,2,44,1,6,1,3,NA
2012,1,33,1,5,2,2,NA
2012,1,58,1,0,3,2,NA
2012,2,42,1,9,2,2,NA
2012,2,33,1,10,1,2,NA
2012,2,67,1,4,1,3,NA
2012,1,39,1,6,2,2,NA
2012,2,54,1,6,2,1,NA
2012,1,69,1,6,4,4,NA
2012,2,53,1,8,3,2,NA
2012,2,65,1,8,2,2,NA
2012,1,32,1,9,1,1,NA
2012,1,48,1,5,2,1,NA
2012,2,59,1,8,3,4,NA
2012,2,37,1,10,4,3,NA
2012,1,26,1,9,3,2,NA
2012,1,40,1,5,3,2,NA
2012,2,53,1,7,2,2,NA
2012,2,44,2,8,3,2,NA
2012,2,28,1,9,2,2,NA
2012,2,42,1,9,1,1,NA
2012,1,27,1,8,1,2,NA
2012,1,35,1,8,1,2,NA
2012,1,28,1,2,2,2,NA
2012,1,61,1,6,3,2,NA
2012,2,57,1,5,2,1,NA
2012,2,48,1,10,4,1,NA
2012,2,40,1,8,2,2,NA
2012,1,63,1,10,2,1,NA
2012,1,27,2,7,2,2,NA
2012,2,55,1,6,2,4,NA
2012,2,35,1,6,2,3,NA
2012,1,55,1,8,4,2,NA
2012,2,31,1,9,1,2,NA
2012,2,34,1,8,2,2,NA
2012,1,42,2,6,2,2,NA
2012,2,27,1,8,3,2,NA
2012,1,59,1,5,3,1,NA
2012,2,23,1,8,3,2,NA
2012,2,36,1,10,1,2,NA
2012,1,67,1,4,4,2,NA
2012,2,31,1,7,2,1,NA
2012,2,24,1,9,1,3,NA
2012,1,53,2,8,2,2,NA
2012,1,30,1,8,2,1,NA
2012,2,58,1,7,2,2,NA
2012,1,25,2,7,1,1,NA
2012,2,30,1,9,2,2,NA
2012,2,60,1,7,3,3,NA
2012,2,52,3,8,3,2,NA
2012,2,45,1,7,4,2,NA
2012,1,36,1,9,1,2,NA
2012,1,53,1,7,2,1,NA
2012,2,45,1,9,3,1,NA
2012,1,34,1,3,2,3,NA
2012,2,44,1,7,1,2,NA
2012,2,56,1,5,3,2,NA
2012,1,48,1,7,2,2,NA
2012,2,59,1,7,2,3,NA
2012,2,36,1,7,3,2,NA
2012,1,53,1,9,3,1,NA
2012,1,42,1,6,2,2,NA
2012,1,61,1,8,3,2,NA
2012,2,49,1,7,5,1,NA
2012,2,70,3,8,3,3,NA
2012,1,40,2,10,1,2,NA
2012,2,53,1,5,4,3,NA
2012,1,51,1,7,3,2,NA
2012,2,44,1,2,4,2,NA
2012,1,35,1,7,3,2,NA
2012,1,69,1,6,4,2,NA
2012,2,62,2,8,4,3,NA
2012,1,64,1,10,3,2,NA
2012,2,39,1,8,2,3,NA
2012,1,56,1,9,1,1,NA
2012,1,49,1,10,2,2,NA
2012,2,54,1,8,2,1,NA
2012,2,51,1,8,2,2,NA
2012,1,32,3,8,2,2,NA
2012,1,27,1,10,1,1,NA
2012,2,60,1,9,2,1,NA
2012,2,39,1,7,4,3,NA
2012,2,38,1,9,1,3,NA
2012,2,45,1,10,3,3,NA
2012,1,31,2,8,2,2,NA
2012,1,35,1,8,2,2,NA
2012,2,46,1,8,3,2,NA
2012,2,42,1,4,3,3,NA
2012,1,46,1,7,2,1,NA
2012,1,43,1,4,2,2,NA
2012,2,45,1,8,2,3,NA
2012,2,43,1,9,2,2,NA
2012,1,59,1,5,2,2,NA
2012,1,55,1,9,1,2,NA
2012,1,30,3,7,2,1,NA
2012,1,43,1,8,3,1,NA
2012,2,63,1,7,3,3,NA
2012,1,17,1,8,2,2,NA
2012,2,31,1,6,2,4,NA
2012,2,69,1,9,3,1,NA
2012,1,60,2,9,2,2,NA
2012,2,37,1,10,1,2,NA
2012,1,26,1,8,2,2,NA
2012,1,50,1,5,4,1,NA
2012,1,40,1,9,1,2,NA
2012,1,26,1,7,2,2,NA
2012,2,47,1,7,2,3,NA
2012,2,68,1,10,2,2,NA
2012,1,68,1,4,3,3,NA
2012,2,34,1,4,3,2,NA
2012,1,53,1,7,3,2,NA
2012,2,30,2,7,1,1,NA
2012,1,28,1,10,1,1,NA
2012,2,54,1,8,2,2,NA
2012,2,57,1,9,1,4,NA
2012,2,52,1,6,4,2,NA
2012,2,54,1,7,3,2,NA
2012,2,63,1,10,1,1,NA
2012,1,21,3,7,1,1,NA
2012,1,64,1,8,2,4,NA
2012,1,51,1,6,3,2,NA
2012,1,54,1,8,3,2,NA
2012,1,54,2,10,2,1,NA
2012,2,21,3,9,2,4,NA
2012,1,56,2,7,4,3,NA
2012,1,31,1,6,2,2,NA
2012,2,48,2,3,2,2,NA
2012,1,43,2,8,3,2,NA
2012,1,23,1,8,1,1,NA
2012,2,42,1,4,2,1,NA
2012,1,23,1,7,2,2,NA
2012,1,59,1,7,2,4,NA
2012,2,60,1,9,3,3,NA
2012,1,27,1,7,2,1,NA
2012,2,56,1,10,1,2,NA
2012,1,40,1,10,2,2,NA
2012,2,53,1,8,3,3,NA
2012,2,53,2,7,3,2,NA
2012,2,38,1,3,3,4,NA
2012,2,54,1,5,2,3,NA
2012,1,39,1,2,2,4,NA
2012,2,44,1,3,3,2,NA
2012,2,25,1,8,3,1,NA
2012,2,33,1,7,2,2,NA
2012,1,51,1,4,3,2,NA
2012,2,42,1,8,2,2,NA
2012,1,33,1,8,1,2,NA
2012,1,21,1,9,1,1,NA
2012,1,68,1,10,3,2,NA
2012,1,54,1,8,1,2,NA
2012,2,39,1,5,3,2,NA
2012,1,30,2,7,2,2,NA
2012,2,32,1,9,3,3,NA
2012,2,24,1,6,2,3,NA
2012,2,49,1,10,5,2,NA
2012,2,39,1,8,1,2,NA
2012,2,32,2,9,1,2,NA
2012,1,45,1,8,2,3,NA
2012,2,41,1,3,3,3,NA
2012,1,21,2,10,2,3,NA
2012,2,34,1,9,2,3,NA
2012,1,35,1,3,2,2,NA
2012,2,54,1,7,2,2,NA
2012,2,31,1,8,3,3,NA
2012,2,68,1,8,2,1,NA
2012,1,40,1,7,1,3,NA
2012,2,54,1,9,2,1,NA
2012,1,41,1,7,3,1,NA
2012,1,63,1,8,2,3,NA
2012,1,32,1,7,2,2,NA
2012,1,36,1,8,2,2,NA
2012,2,31,3,8,2,3,NA
2012,2,63,2,7,1,1,NA
2012,1,37,1,7,2,2,NA
2012,1,65,1,8,2,1,NA
2012,1,30,3,9,1,1,NA
2012,1,27,2,3,4,1,NA
2012,1,64,2,8,3,1,NA
2012,1,52,2,6,3,2,NA
2012,1,69,1,10,3,3,NA
2012,2,64,2,8,2,2,NA
2012,1,46,2,10,2,2,NA
2012,1,44,1,8,3,1,NA
2012,1,21,1,8,1,1,NA
2012,1,46,1,7,2,2,NA
2012,2,34,1,8,3,2,NA
2012,2,36,1,8,2,2,NA
2012,1,61,1,3,3,2,NA
2012,2,61,1,10,1,2,NA
2012,2,47,1,8,2,1,NA
2012,1,55,1,10,2,1,NA
2012,2,44,1,3,3,2,NA
2012,1,59,2,7,2,3,NA
2012,2,22,3,7,3,1,NA
2012,2,51,1,8,3,3,NA
2012,1,31,1,5,1,1,NA
2012,1,57,1,8,2,2,NA
2012,1,52,1,9,2,2,NA
2012,1,42,1,8,2,2,NA
2012,2,36,1,10,1,1,NA
2012,1,43,1,6,2,2,NA
2012,2,32,2,7,1,1,NA
2012,2,53,1,10,2,1,NA
2012,1,43,1,10,2,1,NA
2012,2,33,2,9,2,2,NA
2012,1,69,2,10,3,3,NA
2012,1,65,1,10,2,3,NA
2012,2,54,1,8,2,1,NA
2012,1,63,2,10,1,1,NA
2012,1,50,2,10,2,2,NA
2012,2,53,1,10,2,1,NA
2012,1,37,1,7,3,2,NA
2012,2,51,2,7,3,2,NA
2012,1,35,1,9,1,1,NA
2012,2,53,1,7,2,2,NA
2012,1,52,1,6,3,2,NA
2012,2,41,1,7,3,3,NA
2012,1,69,2,8,4,3,NA
2012,2,67,1,0,4,3,NA
2012,1,60,1,7,1,1,NA
2012,1,51,2,8,1,2,NA
2012,2,17,1,8,2,3,NA
2012,1,70,1,8,3,2,NA
2012,2,37,1,8,1,1,NA
2012,1,46,2,8,1,1,NA
2012,2,20,1,9,2,1,NA
2012,1,38,2,8,3,2,NA
2012,1,40,1,7,3,1,NA
2012,1,49,1,9,3,2,NA
2012,1,40,1,7,2,2,NA
2012,2,39,2,10,1,2,NA
2012,2,65,2,8,4,2,NA
2012,2,54,1,4,3,2,NA
2012,1,25,1,10,4,1,NA
2012,2,31,1,7,2,2,NA
2012,1,30,1,9,1,1,NA
2012,1,33,1,10,2,1,NA
2012,1,41,1,7,3,2,NA
2012,1,22,3,8,1,1,NA
2012,1,49,1,7,2,2,NA
2012,2,44,1,9,2,2,NA
2012,2,64,2,5,5,2,NA
2012,2,35,1,8,4,2,NA
2012,1,53,2,10,3,2,NA
2012,1,65,2,9,3,2,NA
2012,1,54,1,5,4,2,NA
2012,1,55,1,6,3,1,NA
2012,2,41,1,8,2,1,NA
2012,1,66,1,9,2,2,NA
2012,1,47,1,10,3,2,NA
2012,1,69,1,8,3,3,NA
2012,1,46,1,3,3,1,NA
2012,2,32,1,8,1,1,NA
2012,2,20,2,8,2,3,NA
2012,1,54,1,8,3,2,NA
2012,1,52,2,6,3,2,NA
2012,1,63,1,10,1,2,NA
2012,1,37,1,10,2,1,NA
2012,1,69,2,10,3,1,NA
2012,2,41,1,9,2,3,NA
2012,2,53,1,5,1,3,NA
2012,2,62,1,8,3,2,NA
2012,2,34,1,5,3,1,NA
2012,1,39,2,1,3,1,NA
2012,1,31,1,3,1,2,NA
2012,2,46,1,6,3,2,NA
2012,2,48,2,7,2,3,NA
2012,1,63,2,10,3,2,NA
2012,1,57,1,8,1,1,NA
2012,2,49,1,4,2,4,NA
2012,1,31,1,8,3,1,NA
2012,1,36,2,9,1,2,NA
2012,1,54,2,8,2,1,NA
2012,2,63,1,7,2,2,NA
2012,1,33,1,7,3,2,NA
2012,2,32,1,9,2,2,NA
2012,2,53,2,10,2,1,NA
2012,2,41,1,10,2,2,NA
2012,1,32,1,9,1,1,NA
2012,2,48,2,7,2,3,NA
2012,1,31,1,8,1,1,NA
2012,1,40,1,8,2,2,NA
2012,2,49,1,6,3,2,NA
2012,2,47,1,8,2,2,NA
2012,1,35,1,5,3,3,NA
2012,1,24,1,9,2,2,NA
2012,1,39,1,8,3,1,NA
2012,1,33,1,10,1,3,NA
2012,1,34,2,8,1,1,NA
2012,1,64,1,10,4,2,NA
2012,2,54,1,5,2,3,NA
2012,1,36,2,7,2,2,NA
2012,1,45,2,8,2,4,NA
2012,1,23,2,7,4,2,NA
2012,1,38,2,7,2,2,NA
2012,2,46,1,9,1,1,NA
2012,2,42,1,8,1,1,NA
2012,2,41,1,9,2,2,NA
2012,2,38,1,6,2,3,NA
2012,1,53,1,7,2,2,NA
2012,2,68,2,9,1,2,NA
2012,1,36,2,8,2,1,NA
2012,2,45,1,8,2,3,NA
2012,1,32,1,10,2,2,NA
2012,1,28,2,9,1,1,NA
2012,2,36,1,8,2,1,NA
2012,1,41,1,8,3,2,NA
2012,1,40,1,9,3,2,NA
2012,1,45,2,8,2,2,NA
2012,1,30,1,9,3,3,NA
2012,1,65,2,9,2,1,NA
2012,1,54,1,10,2,4,NA
2012,2,52,1,8,2,2,NA
2012,2,21,1,10,1,2,NA
2012,2,50,1,8,1,2,NA
2012,1,41,2,7,2,2,NA
2012,2,44,1,10,2,1,NA
2012,2,45,1,7,3,2,NA
2012,1,46,2,7,4,2,NA
2012,1,65,2,10,3,3,NA
2012,1,66,1,8,2,2,NA
2012,1,70,1,7,3,2,NA
2012,1,53,1,10,2,2,NA
2012,2,31,1,5,2,3,NA
2012,2,32,1,10,3,3,NA
2012,2,45,1,10,2,2,NA
2012,1,50,1,7,3,2,NA
2012,1,46,1,7,1,1,NA
2012,2,46,2,5,2,2,NA
2012,1,39,1,9,2,4,NA
2012,1,34,1,7,2,2,NA
2012,1,36,1,7,3,1,NA
2012,2,25,1,6,2,2,NA
2012,2,70,2,5,4,3,NA
2012,1,45,3,0,4,3,NA
2012,2,39,1,7,3,2,NA
2012,2,23,1,10,3,2,NA
2012,2,29,1,7,2,1,NA
2012,2,34,1,5,3,3,NA
2012,1,37,1,8,2,2,NA
2012,1,29,1,10,2,1,NA
2012,1,39,2,9,3,1,NA
2012,1,34,1,8,3,2,NA
2012,2,30,1,5,2,3,NA
2012,1,46,1,8,2,1,NA
2012,1,26,1,8,1,2,NA
2012,2,41,1,9,2,2,NA
2012,1,36,2,7,2,1,NA
2012,2,35,1,10,3,1,NA
2012,1,40,1,8,3,2,NA
2012,2,42,1,8,2,3,NA
2012,1,35,1,5,1,2,NA
2012,1,32,1,9,2,1,NA
2012,2,47,1,6,3,3,NA
2012,2,39,1,6,3,2,NA
2012,2,52,1,8,3,2,NA
2012,1,58,1,8,3,3,NA
2012,1,48,2,7,3,2,NA
2012,2,52,1,10,2,2,NA
2012,2,35,1,9,2,2,NA
2012,1,45,1,7,2,2,NA
2012,1,55,1,7,2,2,NA
2012,1,68,1,8,3,2,NA
2012,1,70,1,10,4,2,NA
2012,2,60,1,10,3,2,NA
2012,2,36,1,9,2,2,NA
2012,2,44,1,9,2,2,NA
2012,1,69,1,8,2,2,NA
2012,1,47,2,8,1,1,NA
2012,1,62,2,6,3,3,NA
2012,2,37,1,8,3,4,NA
2012,1,41,1,10,3,1,NA
2012,2,30,2,7,2,3,NA
2012,1,51,1,8,3,1,NA
2012,2,39,1,6,3,2,NA
2012,1,37,1,9,3,4,NA
2012,1,31,1,8,2,1,NA
2012,2,45,1,10,3,3,NA
2012,2,38,1,9,1,3,NA
2012,2,68,1,6,4,3,NA
2012,2,48,1,1,4,2,NA
2012,1,60,2,6,3,2,NA
2012,1,34,1,8,2,2,NA
2012,1,21,3,8,3,2,NA
2012,2,52,1,8,2,1,NA
2012,2,42,1,6,2,1,NA
2012,1,27,1,7,2,2,NA
2012,1,24,1,10,1,2,NA
2012,1,45,1,10,2,2,NA
2012,2,53,1,6,4,3,NA
2012,1,64,1,10,4,2,NA
2012,2,44,1,6,2,3,NA
2012,1,53,1,8,3,3,NA
2012,1,31,1,7,1,1,NA
2012,2,40,1,8,2,1,NA
2012,1,55,1,6,4,3,NA
2012,2,30,1,8,1,2,NA
2012,2,31,1,8,3,2,NA
2012,2,37,1,8,2,2,NA
2012,1,42,1,8,3,1,NA
2012,1,40,1,10,2,1,NA
2012,1,32,1,8,2,2,NA
2012,2,36,1,8,2,1,NA
2012,2,63,1,6,3,2,NA
2012,1,63,1,10,3,2,NA
2012,2,43,1,8,2,2,NA
2012,2,60,1,9,3,2,NA
2012,1,34,1,7,2,1,NA
2012,2,33,1,4,3,2,NA
2012,2,32,1,7,3,2,NA
2012,1,26,1,7,2,2,NA
2012,2,43,1,9,1,2,NA
2012,1,46,1,8,2,2,NA
2012,1,32,1,7,1,1,NA
2012,1,26,1,8,1,3,NA
2012,1,38,1,7,1,1,NA
2012,1,26,1,7,2,2,NA
2012,1,62,1,10,2,1,NA
2012,2,53,1,9,2,1,NA
2012,1,36,1,7,1,1,NA
2012,1,62,1,3,5,3,NA
2012,1,37,2,8,3,1,NA
2012,1,35,1,7,2,2,NA
2012,1,39,1,7,2,1,NA
2012,2,61,1,8,2,2,NA
2012,2,41,1,8,3,3,NA
2012,2,50,1,10,1,2,NA
2012,1,50,2,8,2,2,NA
2012,1,42,1,8,3,1,NA
2012,2,55,1,8,2,1,NA
2012,2,25,1,10,2,3,NA
2012,1,38,1,5,5,3,NA
2012,2,27,1,10,1,2,NA
2012,1,56,1,10,2,2,NA
2012,1,38,1,9,3,1,NA
2012,1,56,1,8,2,1,NA
2012,2,40,1,7,3,1,NA
2012,2,61,1,7,4,4,NA
2012,2,52,1,9,4,2,NA
2012,1,35,1,6,2,2,NA
2012,1,58,1,9,3,2,NA
2012,2,55,2,7,3,2,NA
2012,1,54,1,8,2,2,NA
2012,1,35,1,6,2,2,NA
2012,2,51,1,7,1,3,NA
2012,1,30,1,8,2,3,NA
2012,2,57,2,1,3,2,NA
2012,2,54,3,8,2,2,NA
2012,1,52,1,8,3,1,NA
2012,1,34,1,6,2,1,NA
2012,2,40,1,8,2,1,NA
2012,2,58,1,5,3,2,NA
2012,1,66,1,10,2,2,NA
2012,1,61,1,8,2,2,NA
2012,2,55,1,7,3,2,NA
2012,2,41,1,9,3,2,NA
2012,1,36,1,7,3,1,NA
2012,1,50,1,9,2,2,NA
2012,1,27,1,9,3,2,NA
2012,2,48,1,10,3,2,NA
2012,2,29,1,8,2,2,NA
2012,2,39,1,9,2,4,NA
2012,1,70,1,9,1,2,NA
2012,1,64,1,9,2,1,NA
2012,1,58,1,10,2,3,NA
2012,2,48,1,8,2,2,NA
2012,2,68,1,7,3,2,NA
2012,1,39,1,7,2,1,NA
2012,1,34,1,7,2,1,NA
2012,1,35,1,7,3,2,NA
2012,2,26,1,8,1,1,NA
2012,1,67,1,8,1,1,NA
2012,1,45,1,8,2,2,NA
2012,1,35,2,8,1,1,NA
2012,1,36,2,8,3,1,NA
2012,2,55,1,5,4,3,NA
2012,1,42,1,8,1,1,NA
2012,2,44,1,7,2,3,NA
2012,1,34,1,4,1,1,NA
2012,1,70,1,6,2,2,NA
2012,2,40,1,8,2,1,NA
2012,2,69,1,7,2,2,NA
2012,2,29,1,7,2,3,NA
2012,1,55,1,7,1,1,NA
2012,1,65,1,9,3,4,NA
2012,2,50,1,7,3,3,NA
2012,1,40,1,9,3,1,NA
2012,2,64,1,5,4,1,NA
2012,1,51,2,7,3,2,NA
2012,2,68,1,10,3,1,NA
2012,2,62,1,10,3,3,NA
2012,2,64,1,7,3,2,NA
2012,1,35,1,8,4,2,NA
2012,1,49,2,7,3,1,NA
2012,2,44,2,8,2,2,NA
2012,1,45,1,9,2,2,NA
2012,1,37,1,8,1,1,NA
2012,1,33,1,10,2,2,NA
2012,1,36,2,5,5,2,NA
2012,2,63,1,6,3,2,NA
2012,1,57,1,9,1,1,NA
2012,2,54,1,8,2,3,NA
2012,2,38,1,10,1,1,NA
2012,2,52,1,6,2,1,NA
2012,2,41,1,6,2,2,NA
2012,2,68,2,4,3,1,NA
2012,1,44,2,0,5,1,NA
2012,2,38,1,8,1,1,NA
2012,1,26,1,7,1,1,NA
2012,2,36,1,8,1,1,NA
2012,2,36,1,10,2,1,NA
2012,2,32,1,9,2,2,NA
2012,2,56,1,9,1,2,NA
2012,2,37,1,8,1,1,NA
2012,1,65,1,3,2,2,NA
2012,2,39,1,8,2,2,NA
2012,2,36,1,9,2,2,NA
2012,1,61,2,5,4,2,NA
2012,1,42,1,7,2,1,NA
2012,1,41,2,5,2,1,NA
2012,2,56,1,8,2,3,NA
2012,1,53,2,7,2,1,NA
2012,1,41,1,9,2,1,NA
2012,1,60,1,8,1,3,NA
2012,2,65,1,5,3,2,NA
2012,1,34,1,7,2,2,NA
2012,1,57,1,10,1,2,NA
2012,2,23,2,9,3,3,NA
2012,1,26,1,4,3,2,NA
2012,1,43,3,7,1,2,NA
2012,2,55,1,7,3,1,NA
2012,2,41,1,5,4,2,NA
2012,2,44,1,7,3,2,NA
2012,1,23,1,8,2,1,NA
2012,1,59,1,9,2,2,NA
2012,2,27,1,7,2,2,NA
2012,2,29,1,9,2,3,NA
2012,1,30,1,6,3,2,NA
2012,1,37,1,6,2,3,NA
2012,1,25,1,8,2,1,NA
2012,1,56,2,8,3,2,NA
2012,2,55,1,7,3,3,NA
2012,1,59,1,8,3,2,NA
2012,1,63,1,10,2,3,NA
2012,2,48,1,9,3,2,NA
2012,2,41,1,7,2,2,NA
2012,1,36,1,2,2,2,NA
2012,2,23,1,8,1,1,NA
2012,1,46,1,7,2,2,NA
2012,1,61,1,10,2,2,NA
2012,2,38,1,10,2,2,NA
2012,2,59,1,9,2,1,NA
2012,2,27,1,7,3,2,NA
2012,1,42,1,8,1,1,NA
2012,1,41,1,8,1,1,NA
2012,2,65,1,7,3,1,NA
2012,2,48,2,9,2,3,NA
2012,2,34,1,7,2,2,NA
2012,1,52,1,7,2,2,NA
2012,1,37,2,8,1,2,NA
2012,2,52,1,5,4,3,NA
2012,1,52,1,9,2,2,NA
2012,2,48,1,4,2,2,NA
2012,1,25,1,10,2,2,NA
2012,1,61,2,8,2,1,NA
2012,1,37,2,5,1,1,NA
2012,2,48,1,10,3,2,NA
2012,1,48,1,10,2,1,NA
2012,2,58,1,8,1,2,NA
2012,2,36,1,9,2,2,NA
2012,1,70,2,6,3,2,NA
2012,2,70,1,8,2,2,NA
2014,2,34,1,7,2,2,NA
2014,1,59,1,9,2,1,NA
2014,1,52,1,8,4,1,NA
2014,1,46,1,8,3,1,NA
2014,2,67,1,5,3,2,NA
2014,2,70,1,7,4,2,NA
2014,2,61,1,6,4,1,NA
2014,2,61,1,9,2,3,NA
2014,2,39,1,9,3,2,NA
2014,2,32,2,8,3,3,NA
2014,1,55,1,7,3,2,NA
2014,1,37,2,8,3,1,NA
2014,2,20,1,10,1,2,NA
2014,1,36,1,5,2,1,NA
2014,1,28,1,9,2,1,NA
2014,2,58,1,7,3,2,NA
2014,2,52,1,2,5,2,NA
2014,2,36,1,10,1,2,NA
2014,2,34,1,8,2,3,NA
2014,1,37,1,6,2,1,NA
2014,2,45,1,9,3,3,NA
2014,2,66,1,7,2,1,NA
2014,1,39,1,8,2,1,NA
2014,1,48,2,8,2,1,NA
2014,2,30,1,5,3,1,NA
2014,1,65,1,8,3,2,NA
2014,2,50,1,10,1,1,NA
2014,1,48,1,7,2,1,NA
2014,1,49,1,1,3,2,NA
2014,2,37,1,6,2,3,NA
2014,1,58,2,8,2,2,NA
2014,2,47,1,9,2,3,NA
2014,2,55,1,6,3,2,NA
2014,1,65,1,7,4,2,NA
2014,2,26,1,5,1,4,NA
2014,2,62,1,8,2,1,NA
2014,1,39,1,7,1,1,NA
2014,2,24,1,8,3,2,NA
2014,2,60,2,8,1,3,NA
2014,2,46,1,9,1,1,NA
2014,2,64,1,8,4,4,NA
2014,2,48,1,6,2,2,NA
2014,2,54,1,8,3,2,NA
2014,1,32,1,3,3,3,NA
2014,1,63,2,7,2,2,NA
2014,1,44,1,7,1,3,NA
2014,1,45,1,7,2,2,NA
2014,2,45,1,9,2,3,NA
2014,1,29,1,8,2,1,NA
2014,1,60,1,7,1,1,NA
2014,1,54,1,9,3,2,NA
2014,1,50,1,8,1,1,NA
2014,2,33,1,7,3,2,NA
2014,2,51,1,8,3,3,NA
2014,1,46,1,5,2,2,NA
2014,1,67,2,9,2,1,NA
2014,1,56,1,6,4,4,NA
2014,1,69,1,6,2,2,NA
2014,2,53,2,8,3,3,NA
2014,1,70,1,10,2,3,NA
2014,1,36,1,6,2,2,NA
2014,2,51,1,5,2,2,NA
2014,1,46,1,9,3,3,NA
2014,1,29,1,8,2,2,NA
2014,1,45,1,9,2,1,NA
2014,2,35,1,7,2,2,NA
2014,1,25,1,6,2,2,NA
2014,1,43,1,5,3,2,NA
2014,1,56,1,6,2,2,NA
2014,1,38,1,6,1,2,NA
2014,2,36,1,8,1,2,NA
2014,2,47,1,4,4,4,NA
2014,2,69,3,9,3,2,NA
2014,2,35,1,8,1,3,NA
2014,2,68,1,9,4,4,NA
2014,2,35,1,8,2,2,NA
2014,1,61,1,10,2,1,NA
2014,2,48,1,8,2,2,NA
2014,1,38,1,6,1,2,NA
2014,2,34,1,6,4,3,NA
2014,2,40,1,8,1,2,NA
2014,2,34,2,4,1,1,NA
2014,1,45,2,8,2,1,NA
2014,2,29,1,10,3,1,NA
2014,1,45,1,10,3,3,NA
2014,2,66,1,0,2,1,NA
2014,1,38,1,6,3,3,NA
2014,2,43,1,10,4,4,NA
2014,2,40,1,6,1,1,NA
2014,1,32,1,7,2,2,NA
2014,2,63,2,8,2,4,NA
2014,1,37,1,3,3,3,NA
2014,2,37,2,10,1,1,NA
2014,2,46,1,5,2,2,NA
2014,1,24,1,10,2,1,NA
2014,1,60,2,10,4,3,NA
2014,1,40,1,1,3,2,NA
2014,2,34,1,8,3,3,NA
2014,2,33,1,9,3,4,NA
2014,1,53,1,4,3,2,NA
2014,1,40,1,7,2,2,NA
2014,1,34,2,8,1,2,NA
2014,2,23,1,9,2,2,NA
2014,2,25,1,7,1,2,NA
2014,1,34,2,8,3,2,NA
2014,2,23,1,7,3,3,NA
2014,1,50,1,7,3,2,NA
2014,1,30,1,9,2,1,NA
2014,2,22,1,8,1,4,NA
2014,2,51,1,8,4,1,NA
2014,2,48,1,7,3,2,NA
2014,1,33,1,8,3,2,NA
2014,1,48,1,9,3,1,NA
2014,2,68,2,3,3,1,NA
2014,2,27,2,8,3,2,NA
2014,2,34,1,8,4,2,NA
2014,2,27,2,6,3,3,NA
2014,1,60,1,5,2,2,NA
2014,2,33,2,7,3,2,NA
2014,2,34,1,8,3,2,NA
2014,1,33,2,10,1,1,NA
2014,1,33,1,9,1,2,NA
2014,2,51,1,9,3,2,NA
2014,1,41,1,8,4,1,NA
2014,2,63,1,9,3,1,NA
2014,2,25,1,8,2,2,NA
2014,1,28,1,8,2,1,NA
2014,2,44,2,8,2,2,NA
2014,2,40,1,8,2,1,NA
2014,2,41,1,8,3,2,NA
2014,1,48,1,8,1,1,NA
