YEAR,GENERO,EDAD,REL_LABORAL,FELICIDAD,SALUD,SEGURIDAD,REGION
2016,1,65,2,8,2,2,NA
2016,1,31,1,9,1,1,NA
2016,2,67,1,10,3,4,NA
2016,1,20,1,8,2,2,NA
2016,1,39,1,10,2,3,NA
2016,2,37,1,6,2,2,NA
2016,1,30,3,8,2,2,NA
2016,1,56,1,9,2,2,NA
2016,1,47,1,9,1,2,NA
2016,1,43,1,8,2,1,NA
2016,2,50,1,9,2,2,NA
2016,2,55,2,7,3,1,NA
2016,1,46,2,7,3,3,NA
2016,2,23,1,10,2,2,NA
2016,1,31,1,8,2,1,NA
2016,1,28,1,9,1,2,NA
2016,1,54,1,10,1,2,NA
2016,2,58,1,10,3,3,NA
2016,2,22,2,6,5,2,NA
2016,2,39,2,5,3,2,NA
2016,1,26,1,8,3,2,NA
2016,1,52,1,10,3,1,NA
2016,2,52,1,8,2,3,NA
2016,1,41,1,9,2,1,NA
2016,1,58,1,10,2,2,NA
2016,2,50,1,8,3,2,NA
2016,1,61,1,5,3,2,NA
2016,1,46,1,8,3,2,NA
2016,1,39,1,8,3,2,NA
2016,1,64,1,9,3,4,NA
2016,2,29,1,8,2,1,NA
2016,1,57,1,8,2,1,NA
2016,1,49,1,8,2,1,NA
2016,1,37,1,8,2,1,NA
2016,1,61,1,7,1,2,NA
2016,1,46,1,4,4,1,NA
2016,2,38,1,8,1,2,NA
2016,1,47,1,8,3,2,NA
2016,2,52,1,9,2,2,NA
2016,2,40,1,8,3,2,NA
2016,1,46,2,6,4,2,NA
2016,1,53,1,6,3,2,NA
2016,1,62,1,9,2,1,NA
2016,1,48,1,8,2,2,NA
2016,2,61,1,8,4,2,NA
2016,1,45,1,8,4,1,NA
2016,1,42,1,8,2,1,NA
2016,1,37,2,5,2,2,NA
2016,2,35,2,7,2,2,NA
2016,1,57,1,10,1,1,NA
2016,1,31,1,8,2,2,NA
2016,1,28,1,7,2,2,NA
2016,1,51,1,9,2,2,NA
2016,1,41,2,7,2,1,NA
2016,2,43,1,5,2,2,NA
2016,2,63,1,8,2,1,NA
2016,2,38,1,8,2,2,NA
2016,2,57,1,7,2,1,NA
2016,1,70,2,7,3,1,NA
2016,1,66,1,7,3,2,NA
2016,1,29,1,8,1,1,NA
2016,1,48,1,6,1,2,NA
2016,1,37,1,8,3,1,NA
2016,1,32,1,5,4,2,NA
2016,2,36,1,8,1,2,NA
2016,2,59,1,4,4,2,NA
2016,2,50,2,10,2,2,NA
2016,1,38,1,8,3,1,NA
2016,1,69,1,10,2,2,NA
2016,1,58,2,7,4,2,NA
2016,1,31,2,9,2,1,NA
2016,1,55,1,8,3,2,NA
2016,1,44,2,7,1,1,NA
2016,1,45,1,10,2,2,NA
2016,2,43,1,8,2,1,NA
2016,2,30,1,9,1,2,NA
2016,2,46,1,5,3,2,NA
2016,2,54,1,8,2,3,NA
2016,1,51,2,7,3,2,NA
2016,1,51,1,8,2,2,NA
2016,1,68,1,8,2,3,NA
2016,1,47,2,7,1,1,NA
2016,2,30,1,8,2,1,NA
2016,1,55,1,8,1,1,NA
2016,2,41,1,10,3,1,NA
2016,1,57,2,8,1,1,NA
2016,2,55,1,9,3,2,NA
2016,1,55,1,8,2,2,NA
2016,2,46,1,10,1,2,NA
2016,1,45,1,7,3,1,NA
2016,1,55,2,8,3,1,NA
2016,1,66,1,5,2,2,NA
2016,1,50,2,9,2,4,NA
2016,1,50,2,8,2,1,NA
2016,2,46,1,9,2,1,NA
2016,2,53,2,8,3,2,NA
2016,2,70,2,9,3,2,NA
2016,2,28,1,5,1,3,NA
2016,2,67,2,8,2,2,NA
2016,2,28,1,8,3,3,NA
2016,2,22,1,9,2,4,NA
2016,1,34,1,7,4,2,NA
2016,1,52,2,7,2,2,NA
2016,2,63,1,7,2,3,NA
2016,1,30,1,8,2,2,NA
2016,2,61,1,5,4,3,NA
2016,1,58,1,10,5,3,NA
2016,1,35,1,4,2,2,NA
2016,1,46,1,7,1,2,NA
2016,2,41,1,8,2,3,NA
2016,2,27,1,5,3,2,NA
2016,1,38,2,8,2,1,NA
2016,1,35,1,8,2,1,NA
2016,2,45,2,7,2,1,NA
2016,2,47,1,2,3,2,NA
2016,1,34,1,8,1,1,NA
2016,2,46,1,8,2,2,NA
2016,2,40,1,6,3,1,NA
2016,2,63,1,8,3,2,NA
2016,2,53,1,8,2,1,NA
2016,2,40,1,9,1,3,NA
2016,1,60,1,10,1,1,NA
2016,2,41,1,8,2,1,NA
2016,1,48,1,7,3,2,NA
2016,2,59,2,6,2,1,NA
2016,1,70,1,8,3,1,NA
2016,2,29,3,7,3,2,NA
2016,2,40,3,10,1,1,NA
2016,1,63,1,10,3,3,NA
2016,2,43,1,9,2,2,NA
2016,2,46,3,8,2,2,NA
2016,1,70,1,8,2,2,NA
2016,1,36,1,5,3,3,NA
2016,1,54,2,5,2,2,NA
2016,2,40,1,8,2,1,NA
2016,2,61,1,9,3,2,NA
2016,1,63,1,9,3,2,NA
2016,2,52,2,7,3,2,NA
2016,1,65,1,7,2,1,NA
2016,1,42,2,9,2,1,NA
2016,2,59,1,5,2,1,NA
2016,1,59,2,7,2,2,NA
2016,2,61,1,8,4,3,NA
2016,2,31,1,5,3,4,NA
2016,2,65,2,10,3,4,NA
2016,1,58,2,10,2,2,NA
2016,1,64,1,8,2,3,NA
2016,2,26,1,7,2,2,NA
2016,1,49,1,7,2,2,NA
2016,1,51,1,6,2,2,NA
2016,1,54,1,7,2,1,NA
2016,1,34,1,8,2,2,NA
2016,2,31,1,9,2,2,NA
2016,1,57,2,8,1,1,NA
2016,1,26,1,6,3,2,NA
2016,2,31,1,9,3,1,NA
2016,1,66,2,9,2,4,NA
2016,2,44,1,8,3,2,NA
2016,1,36,2,4,2,1,NA
2016,2,20,1,10,1,2,NA
2016,2,38,1,9,2,1,NA
2016,2,25,1,9,2,3,NA
2016,2,44,2,10,3,2,NA
2016,1,56,1,0,3,2,NA
2016,2,64,1,8,2,2,NA
2016,2,45,1,3,5,3,NA
2016,1,34,1,8,3,2,NA
2016,1,42,1,7,3,2,NA
2016,2,40,1,6,3,3,NA
2016,2,31,1,10,1,3,NA
2016,2,34,1,8,2,3,NA
2016,2,43,1,9,2,2,NA
2016,2,36,1,7,2,2,NA
2016,1,56,1,8,3,2,NA
2016,1,43,1,8,3,2,NA
2016,1,53,1,7,2,2,NA
2016,1,32,1,8,2,2,NA
2016,2,30,1,10,2,3,NA
2016,1,45,1,10,2,1,NA
2016,1,40,2,7,3,2,NA
2016,2,24,1,7,2,3,NA
2016,1,35,1,10,1,2,NA
2016,2,50,1,7,3,3,NA
2016,2,41,1,9,3,2,NA
2016,2,42,1,6,1,2,NA
2016,2,56,2,8,2,2,NA
2016,2,61,1,10,5,3,NA
2016,1,22,3,6,2,2,NA
2016,2,44,1,8,1,3,NA
2016,2,49,1,8,2,2,NA
2016,2,31,1,9,2,2,NA
2016,1,25,1,6,1,2,NA
2016,1,58,1,7,2,2,NA
2016,1,36,1,8,1,1,NA
2016,2,70,1,10,1,1,NA
2016,2,57,1,5,3,2,NA
2016,1,59,3,7,2,1,NA
2016,1,53,1,10,3,1,NA
2016,2,33,1,7,2,1,NA
2016,2,45,2,7,2,2,NA
2016,1,67,1,5,3,2,NA
2016,2,41,2,8,3,1,NA
2016,1,42,1,8,3,1,NA
2016,1,64,1,9,2,2,NA
2016,2,64,1,5,2,1,NA
2016,2,40,1,9,2,1,NA
2016,2,49,1,7,2,2,NA
2016,1,51,1,7,2,1,NA
2016,1,65,1,7,4,1,NA
2016,2,20,1,6,2,3,NA
2016,2,25,1,8,1,3,NA
2016,2,70,1,7,2,3,NA
2016,1,23,1,10,1,2,NA
2016,2,47,1,6,2,1,NA
2016,1,65,1,10,2,2,NA
2016,2,41,1,9,1,1,NA
2016,2,33,2,5,2,1,NA
2016,1,31,1,8,2,2,NA
2016,2,42,2,9,1,2,NA
2016,1,61,2,9,2,1,NA
2016,1,32,1,8,1,3,NA
2016,1,58,1,8,2,1,NA
2016,2,47,1,10,3,1,NA
2016,2,20,1,8,1,2,NA
2016,1,38,1,8,2,1,NA
2016,1,37,1,8,3,1,NA
2016,1,58,1,7,2,1,NA
2016,1,53,1,9,1,1,NA
2016,1,70,1,10,5,1,NA
2016,1,34,1,7,2,1,NA
2016,1,33,1,9,2,1,NA
2016,1,62,1,6,4,1,NA
2016,2,37,1,10,1,2,NA
2016,2,51,1,6,3,2,NA
2016,1,56,1,7,2,2,NA
2016,1,33,2,9,1,1,NA
2016,1,47,1,8,2,1,NA
2016,2,22,1,8,3,1,NA
2016,2,62,1,9,2,1,NA
2016,1,54,1,3,4,2,NA
2016,1,49,2,9,2,2,NA
2016,1,58,1,8,4,3,NA
2016,2,46,1,6,3,2,NA
2016,1,39,1,8,3,2,NA
2016,2,31,1,8,2,3,NA
2016,2,54,1,8,3,1,NA
2016,2,52,1,9,2,2,NA
2016,1,50,1,9,2,1,NA
2016,2,37,1,7,2,3,NA
2016,1,55,1,9,2,1,NA
2016,1,66,2,6,4,2,NA
2016,2,48,1,9,2,1,NA
2016,1,53,1,8,1,4,NA
2016,1,45,1,8,1,1,NA
2016,2,69,1,9,3,1,NA
2016,1,32,1,8,2,2,NA
2016,1,40,2,8,2,1,NA
2016,1,31,1,7,3,1,NA
2016,2,58,1,5,3,2,NA
2016,1,43,1,8,2,1,NA
2016,2,28,1,8,1,1,NA
2016,1,63,2,9,2,1,NA
2016,1,50,1,8,2,2,NA
2016,2,27,1,7,2,2,NA
2016,2,57,1,10,2,2,NA
2016,1,21,1,7,3,1,NA
2016,2,39,1,6,4,2,NA
2016,1,46,1,9,2,2,NA
2016,1,28,1,8,1,1,NA
2016,2,48,1,8,3,1,NA
2016,1,23,1,7,1,1,NA
2016,1,41,1,8,2,2,NA
2016,1,57,1,9,2,2,NA
2016,1,59,1,8,1,1,NA
2016,2,43,1,7,1,1,NA
2016,2,69,2,6,2,1,NA
2016,1,49,1,8,1,1,NA
2016,2,41,1,10,1,1,NA
2016,2,53,1,9,2,1,NA
2016,1,37,2,8,2,1,NA
2016,1,53,2,8,2,1,NA
2016,2,23,1,6,2,2,NA
2016,1,42,2,10,2,1,NA
2016,1,47,1,8,1,1,NA
2016,1,33,1,8,2,1,NA
2016,1,62,2,8,2,1,NA
2016,1,46,2,5,2,1,NA
2016,1,40,1,9,2,1,NA
2016,2,44,1,9,2,3,NA
2016,2,70,1,7,4,1,NA
2016,2,64,1,7,3,2,NA
2016,2,68,1,10,2,2,NA
2016,1,62,1,9,2,1,NA
2016,1,28,1,9,2,1,NA
2016,1,33,1,8,3,2,NA
2016,1,66,1,9,3,1,NA
2016,2,39,2,9,3,1,NA
2016,2,60,1,8,4,2,NA
2016,2,28,1,6,2,2,NA
2016,1,58,1,10,3,3,NA
2016,2,27,3,7,1,2,NA
2016,1,48,1,8,2,1,NA
2016,1,22,1,7,2,2,NA
2016,1,26,1,8,3,2,NA
2016,1,41,1,7,2,2,NA
2016,1,55,1,9,1,1,NA
2016,2,34,1,7,2,2,NA
2016,1,51,1,7,3,2,NA
2016,2,61,1,7,3,1,NA
2016,2,25,1,10,3,2,NA
2016,2,56,1,7,2,1,NA
2016,2,34,2,8,2,1,NA
2016,1,47,2,8,2,1,NA
2016,2,57,2,9,2,2,NA
2016,2,26,1,8,1,1,NA
2016,1,57,2,5,2,3,NA
2016,1,31,2,9,3,1,NA
2016,2,68,2,6,3,1,NA
2016,2,56,1,8,4,2,NA
2016,2,48,1,10,3,3,NA
2016,1,68,1,8,2,2,NA
2016,2,55,2,5,4,2,NA
2016,1,55,1,7,2,2,NA
2016,2,65,1,7,3,3,NA
2016,1,21,1,10,1,1,NA
2016,2,56,1,3,2,3,NA
2016,1,65,1,8,3,1,NA
2016,2,21,1,9,2,2,NA
2016,2,54,1,9,2,2,NA
2016,1,54,1,5,4,1,NA
2016,2,24,1,9,2,2,NA
2016,2,38,1,10,1,1,NA
2016,1,26,1,9,2,2,NA
2016,1,35,1,8,2,1,NA
2016,2,51,1,7,2,2,NA
2016,2,52,1,8,2,2,NA
2016,1,33,1,8,3,2,NA
2016,2,37,1,9,3,2,NA
2016,2,59,1,6,2,2,NA
2016,2,22,1,8,2,3,NA
2016,2,63,1,8,3,2,NA
2016,1,42,1,10,1,1,NA
2016,1,48,1,10,2,1,NA
2016,1,56,1,5,2,1,NA
2016,1,50,1,8,3,1,NA
2016,1,41,1,9,3,1,NA
2016,1,64,2,10,2,2,NA
2016,1,65,1,7,4,3,NA
2016,1,57,1,7,2,2,NA
2016,2,65,1,9,3,2,NA
2016,2,24,1,8,2,4,NA
2016,2,37,1,9,1,2,NA
2016,1,50,1,6,2,2,NA
2016,1,51,2,5,2,2,NA
2016,2,48,1,7,3,3,NA
2016,1,43,2,5,3,3,NA
2016,1,48,1,6,3,2,NA
2016,2,24,1,6,4,3,NA
2016,1,26,1,9,1,1,NA
2016,1,69,2,7,2,3,NA
2016,2,40,1,10,1,2,NA
2016,1,44,2,9,2,1,NA
2016,1,52,2,9,2,2,NA
2016,2,46,1,4,2,2,NA
2016,1,52,2,7,2,2,NA
2016,1,28,1,10,2,2,NA
2016,1,69,1,7,4,2,NA
2016,2,63,1,9,3,4,NA
2016,2,35,2,9,3,3,NA
2016,2,69,2,8,1,2,NA
2016,2,44,1,5,2,1,NA
2016,2,45,1,7,2,1,NA
2016,1,38,1,7,2,1,NA
2016,1,63,1,8,2,2,NA
2016,2,47,1,7,2,2,NA
2016,1,47,1,6,2,2,NA
2016,2,39,1,9,2,2,NA
2016,2,40,1,9,1,2,NA
2016,1,34,1,8,2,2,NA
2016,1,69,1,8,2,2,NA
2016,2,44,1,7,2,2,NA
2016,2,68,1,6,2,3,NA
2016,2,65,3,5,4,4,NA
2016,1,22,1,9,1,1,NA
2016,1,59,1,4,5,2,NA
2016,2,35,1,8,1,3,NA
2016,2,70,1,8,4,2,NA
2016,2,41,1,9,2,2,NA
2016,2,63,1,6,4,3,NA
2016,1,68,2,5,3,2,NA
2016,2,24,1,8,2,4,NA
2016,1,42,1,9,2,1,NA
2016,2,27,1,9,3,2,NA
2016,2,60,1,8,3,2,NA
2016,1,37,2,8,2,1,NA
2016,1,47,1,3,3,2,NA
2016,2,46,1,8,2,2,NA
2016,1,48,2,8,1,1,NA
2016,2,51,2,7,4,2,NA
2016,1,49,1,5,5,1,NA
2016,2,52,1,6,2,1,NA
2016,2,29,1,8,1,2,NA
2016,1,28,1,5,2,3,NA
2016,2,50,2,7,2,3,NA
2016,2,32,1,8,3,2,NA
2016,2,29,1,7,3,3,NA
2016,1,38,1,9,2,1,NA
2016,2,55,1,7,2,2,NA
2016,1,28,1,8,2,2,NA
2016,1,58,1,8,2,1,NA
2016,1,70,1,7,2,2,NA
2016,2,37,2,7,2,2,NA
2016,2,41,1,8,2,2,NA
2016,2,55,1,8,3,2,NA
2016,1,48,2,8,2,2,NA
2016,1,32,1,9,1,2,NA
2016,1,42,1,7,2,2,NA
2016,2,37,1,8,1,2,NA
2016,1,49,1,6,2,1,NA
2016,2,49,1,6,1,1,NA
2016,2,52,1,7,3,2,NA
2016,1,48,1,6,3,1,NA
2016,2,65,1,8,2,3,NA
2016,2,49,1,9,3,3,NA
2016,2,42,1,6,4,2,NA
2016,2,61,1,7,3,3,NA
2016,2,52,1,6,3,2,NA
2016,2,68,1,6,2,3,NA
2016,1,67,1,8,3,2,NA
2016,1,63,1,6,2,2,NA
2016,2,54,1,8,3,2,NA
2016,2,36,1,7,1,1,NA
2016,2,59,1,7,3,2,NA
2016,2,56,1,8,2,3,NA
2016,1,47,1,8,2,3,NA
2016,2,32,1,6,1,2,NA
2016,1,29,1,8,2,1,NA
2016,1,54,1,9,2,2,NA
2016,2,58,1,10,2,2,NA
2016,2,68,1,7,2,2,NA
2016,2,40,1,8,3,3,NA
2016,1,37,1,8,2,1,NA
2016,2,59,1,8,3,3,NA
2016,2,24,1,7,1,3,NA
2016,2,43,2,9,3,2,NA
2016,2,23,1,8,3,3,NA
2016,1,53,2,9,1,2,NA
2016,1,33,1,9,2,2,NA
2016,2,56,1,9,1,3,NA
2016,2,49,1,9,2,3,NA
2016,1,21,1,8,2,2,NA
2016,2,59,1,6,3,2,NA
2016,1,36,1,9,1,1,NA
2016,2,60,1,7,1,2,NA
2016,2,22,1,9,2,3,NA
2016,1,43,1,10,1,2,NA
2016,1,34,1,7,3,3,NA
2016,1,44,1,9,3,2,NA
2016,2,53,1,10,3,3,NA
2016,2,51,1,10,2,2,NA
2016,2,26,1,9,2,3,NA
2016,2,61,1,7,2,4,NA
2016,1,60,1,7,2,1,NA
2016,1,51,1,8,1,2,NA
2016,2,64,1,10,2,2,NA
2016,1,47,1,8,2,1,NA
2016,1,51,1,8,2,1,NA
2016,1,69,1,7,2,3,NA
2016,1,58,1,8,3,2,NA
2016,1,46,2,9,1,2,NA
2016,2,36,1,7,1,1,NA
2016,2,45,1,9,3,2,NA
2016,1,57,1,9,2,1,NA
2016,1,36,1,9,1,1,NA
2016,2,42,1,8,1,2,NA
2016,2,23,1,8,2,3,NA
2016,2,22,1,8,3,3,NA
2016,2,67,1,8,1,2,NA
2016,2,33,1,10,3,1,NA
2016,2,34,1,9,2,2,NA
2016,1,44,1,9,1,1,NA
2016,2,37,1,8,2,3,NA
2016,2,51,1,5,4,3,NA
2016,1,34,1,7,2,2,NA
2016,1,37,1,6,2,1,NA
2016,2,66,1,9,3,1,NA
2016,2,43,1,8,2,2,NA
2016,1,62,1,10,2,2,NA
2016,2,60,2,6,1,3,NA
2016,2,40,1,7,3,1,NA
2016,2,65,1,8,3,2,NA
2016,2,51,1,10,4,1,NA
2016,2,53,1,8,2,2,NA
2016,2,54,1,7,3,1,NA
2016,1,53,2,9,2,2,NA
2016,2,47,1,8,3,2,NA
2016,2,23,1,9,2,3,NA
2016,1,45,1,8,2,2,NA
2016,2,58,1,8,1,1,NA
2016,2,48,1,9,1,1,NA
2016,1,52,1,10,3,1,NA
2016,2,51,1,10,1,1,NA
2016,1,58,1,10,4,1,NA
2016,1,40,1,7,3,1,NA
2016,2,46,1,4,3,2,NA
2016,2,39,1,10,1,2,NA
2016,2,36,1,8,3,2,NA
2016,1,60,1,5,3,2,NA
2016,2,52,1,8,2,2,NA
2016,2,21,2,7,2,2,NA
2016,2,48,1,8,2,2,NA
2016,2,48,2,8,1,2,NA
2016,2,63,2,7,3,4,NA
2016,2,63,1,8,3,2,NA
2016,2,57,1,10,3,1,NA
2016,2,37,2,9,2,1,NA
2016,2,54,1,7,1,3,NA
2016,1,45,1,9,1,1,NA
2016,1,57,1,7,2,1,NA
2016,1,43,2,6,3,2,NA
2016,2,56,1,8,3,2,NA
2016,2,40,1,4,3,3,NA
2016,1,63,1,8,2,1,NA
2016,2,46,1,3,2,2,NA
2016,2,53,1,9,1,1,NA
2016,2,41,1,10,2,3,NA
2016,1,35,1,9,3,4,NA
2016,2,21,3,7,3,2,NA
2016,2,34,1,8,2,1,NA
2016,1,36,1,9,3,1,NA
2016,2,53,1,9,2,2,NA
2016,1,60,1,8,2,2,NA
2016,2,23,1,7,1,2,NA
2016,2,54,1,6,3,2,NA
2016,2,49,1,8,2,2,NA
2016,2,64,2,8,3,2,NA
2016,2,49,2,10,2,3,NA
2016,1,57,1,10,2,2,NA
2016,2,41,1,9,3,1,NA
2016,1,63,1,1,3,2,NA
2016,2,65,1,7,1,2,NA
2016,1,47,2,8,4,2,NA
2016,2,41,1,10,3,2,NA
2016,2,38,1,9,2,2,NA
2016,1,25,1,6,2,2,NA
2016,1,37,1,8,2,2,NA
2016,2,60,1,6,3,3,NA
2016,2,41,1,8,2,2,NA
2016,2,57,1,8,3,2,NA
2016,1,39,1,5,3,2,NA
2016,1,49,1,10,2,2,NA
2016,2,52,1,8,3,4,NA
2016,1,49,2,8,2,3,NA
2016,2,22,1,8,2,3,NA
2016,2,61,1,7,3,2,NA
2016,1,33,1,8,1,2,NA
2016,2,53,1,6,4,3,NA
2016,2,46,1,10,3,3,NA
2016,1,38,1,9,2,1,NA
2016,1,62,2,4,3,2,NA
2016,1,67,1,8,2,2,NA
2016,2,62,2,6,3,2,NA
2016,2,45,1,8,1,2,NA
2016,2,65,3,8,2,1,NA
2016,2,52,1,7,3,2,NA
2016,2,57,1,8,2,3,NA
2016,2,54,1,8,1,1,NA
2016,1,60,1,5,2,2,NA
2016,1,52,1,7,3,2,NA
2016,1,32,1,9,1,1,NA
2016,2,49,1,10,2,2,NA
2016,1,38,1,8,1,3,NA
2016,1,55,1,6,1,3,NA
2016,2,51,1,9,3,2,NA
2016,2,55,1,9,1,1,NA
2016,2,56,2,8,2,1,NA
2016,1,46,1,7,1,2,NA
2016,2,49,1,6,2,2,NA
2016,2,64,2,0,5,3,NA
2016,2,37,2,8,2,3,NA
2016,2,58,2,7,2,2,NA
2016,1,29,1,8,1,1,NA
2016,1,51,1,0,2,1,NA
2016,1,61,2,10,3,1,NA
2016,1,56,1,8,2,1,NA
2016,2,51,1,9,3,3,NA
2016,2,51,1,8,3,1,NA
2016,1,48,1,10,2,2,NA
2016,1,69,2,7,2,2,NA
2016,1,19,1,9,2,2,NA
2016,1,50,1,9,1,2,NA
2016,2,47,1,9,3,3,NA
2016,1,62,1,6,2,2,NA
2016,2,55,1,6,2,2,NA
2016,2,25,1,4,1,2,NA
2016,1,25,1,10,2,1,NA
2016,2,20,1,8,2,2,NA
2016,2,28,1,8,1,2,NA
2016,2,69,3,10,3,2,NA
2016,2,33,1,10,2,3,NA
2016,2,56,2,9,3,3,NA
2016,1,59,1,8,2,1,NA
2016,2,39,1,6,4,2,NA
2016,2,65,2,10,2,2,NA
2016,1,61,1,8,2,1,NA
2016,2,51,1,8,1,3,NA
2016,1,30,1,7,2,2,NA
2016,1,40,1,9,2,2,NA
2016,2,24,1,10,1,2,NA
2016,1,36,1,8,1,1,NA
2016,2,38,1,8,2,2,NA
2016,1,38,1,8,2,2,NA
2016,1,53,1,8,2,1,NA
2016,1,40,1,8,2,1,NA
2016,1,51,1,7,2,1,NA
2016,2,67,1,2,4,2,NA
2016,1,22,1,9,1,1,NA
2016,2,38,1,10,1,1,NA
2016,1,53,2,8,2,2,NA
2016,2,67,1,9,2,1,NA
2016,1,51,1,10,1,1,NA
2016,2,47,1,8,4,2,NA
2016,2,44,2,4,4,1,NA
2016,2,33,1,10,1,2,NA
2016,2,35,1,9,3,3,NA
2016,2,46,1,8,2,3,NA
2016,2,41,1,7,2,2,NA
2016,1,46,2,6,2,1,NA
2016,2,17,1,10,4,1,NA
2016,2,47,1,8,1,2,NA
2016,1,52,1,9,3,1,NA
2016,2,36,1,5,2,3,NA
2016,2,24,1,10,2,1,NA
2016,1,36,1,5,2,1,NA
2016,1,44,1,8,3,1,NA
2016,1,52,1,10,2,2,NA
2016,1,42,1,8,3,1,NA
2016,1,51,1,9,3,1,NA
2016,2,54,1,9,2,2,NA
2016,2,51,1,10,3,3,NA
2016,2,36,1,10,3,2,NA
2016,1,58,1,8,2,2,NA
2016,1,53,1,7,3,1,NA
2016,1,49,3,8,1,1,NA
2016,1,51,1,9,2,1,NA
2016,1,56,1,7,2,1,NA
2016,1,25,1,9,2,1,NA
2016,1,34,1,8,2,1,NA
2016,2,29,1,8,4,2,NA
2016,2,64,1,8,1,2,NA
2016,2,67,1,7,2,2,NA
2016,1,48,2,10,1,2,NA
2016,2,37,1,8,2,1,NA
2016,1,56,1,7,3,2,NA
2016,2,36,1,9,2,2,NA
2016,1,43,1,8,2,1,NA
2016,2,49,1,9,1,2,NA
2016,1,31,1,8,2,3,NA
2016,1,63,1,8,3,1,NA
2016,2,43,1,8,4,2,NA
2016,1,26,1,10,1,1,NA
2016,1,36,1,5,3,2,NA
2016,2,56,1,7,4,2,NA
2016,1,53,1,9,2,1,NA
2016,2,58,2,9,3,1,NA
2016,2,42,1,10,2,1,NA
2016,2,41,2,8,1,3,NA
2016,1,59,2,7,3,2,NA
2016,1,41,1,8,2,2,NA
2016,2,60,2,10,2,2,NA
2016,2,22,1,3,1,3,NA
2016,1,68,1,8,3,2,NA
2016,2,29,1,7,2,1,NA
2016,1,42,1,5,2,1,NA
2016,2,54,2,8,2,1,NA
2016,2,44,1,7,2,2,NA
2016,1,65,2,5,4,1,NA
2016,1,32,1,9,3,1,NA
2016,1,37,1,9,2,2,NA
2016,2,69,3,7,2,1,NA
2016,1,60,1,9,3,1,NA
2016,1,35,1,9,2,2,NA
2016,2,66,1,7,3,3,NA
2016,2,50,1,7,2,2,NA
2016,1,50,1,7,1,1,NA
2016,1,22,3,9,1,1,NA
2016,2,58,2,9,2,1,NA
2016,1,40,1,5,1,1,NA
2016,2,49,1,8,1,1,NA
2016,1,48,1,8,2,1,NA
2016,2,42,1,9,1,3,NA
2016,1,24,1,7,1,1,NA
2016,2,65,1,9,1,3,NA
2016,1,48,1,8,1,1,NA
2016,1,50,1,5,3,1,NA
2016,1,38,2,8,1,1,NA
2016,1,56,1,8,2,1,NA
2016,2,42,1,8,4,2,NA
2016,1,54,1,10,2,1,NA
2016,2,49,1,7,5,2,NA
2016,2,30,1,6,2,2,NA
2016,1,43,1,8,3,1,NA
2016,2,49,1,7,1,2,NA
2016,1,57,1,8,3,2,NA
2016,1,49,1,8,3,2,NA
2016,2,41,1,8,2,3,NA
2016,1,39,1,7,2,3,NA
2016,1,39,1,8,3,1,NA
2016,1,32,1,8,2,1,NA
2016,1,59,2,9,3,2,NA
2016,2,40,1,7,2,2,NA
2016,2,44,1,9,1,1,NA
2016,2,52,1,10,3,2,NA
2016,1,35,1,5,3,2,NA
2016,2,66,1,7,3,3,NA
2016,2,24,2,9,2,1,NA
2016,2,28,1,9,2,2,NA
2016,2,30,1,10,1,1,NA
2016,1,54,1,10,3,1,NA
2016,1,68,1,10,4,2,NA
2016,1,39,1,10,2,3,NA
2016,2,69,2,10,2,2,NA
2016,2,43,1,7,2,2,NA
2016,2,37,1,9,1,1,NA
2016,2,52,1,8,3,2,NA
2016,1,49,1,9,2,2,NA
2016,2,35,1,7,2,1,NA
2016,2,33,1,8,3,1,NA
2016,1,52,2,8,3,2,NA
2016,1,60,1,7,2,2,NA
2016,1,20,1,8,1,1,NA
2016,2,34,1,7,3,2,NA
2016,1,40,2,9,1,1,NA
2016,1,58,1,5,3,2,NA
2016,1,51,1,7,2,1,NA
2016,2,59,2,7,2,1,NA
2016,1,38,1,7,2,1,NA
2016,1,36,1,8,2,2,NA
2016,2,50,2,8,2,1,NA
2016,1,39,1,6,3,2,NA
2016,2,60,1,8,3,3,NA
2016,2,37,1,7,2,2,NA
2016,2,42,1,9,2,2,NA
2016,1,31,1,8,1,2,NA
2016,1,31,1,8,2,1,NA
2016,2,60,1,8,3,2,NA
2016,1,56,2,8,2,1,NA
2016,2,56,1,8,3,2,NA
2016,1,23,1,7,2,2,NA
2016,2,25,1,9,3,3,NA
2016,1,43,2,8,2,1,NA
2016,2,46,1,7,2,2,NA
2016,1,70,1,6,3,2,NA
2016,1,57,1,8,4,2,NA
2016,2,59,2,3,4,2,NA
2016,2,68,1,7,4,2,NA
2016,1,58,1,7,2,1,NA
2016,2,43,1,8,2,2,NA
2016,1,53,1,7,4,2,NA
2016,1,60,1,3,2,1,NA
2016,2,43,1,8,3,1,NA
2016,1,37,2,6,3,2,NA
2016,1,55,1,8,2,3,NA
2016,1,54,2,7,2,2,NA
2016,1,52,1,2,2,2,NA
2016,2,52,1,8,2,2,NA
2016,2,31,1,5,2,2,NA
2016,1,49,1,3,4,2,NA
2016,2,50,1,6,3,3,NA
2016,1,65,1,9,2,2,NA
2016,2,53,1,9,2,2,NA
2016,1,55,1,5,3,1,NA
2016,1,47,3,10,2,2,NA
2016,1,51,2,9,2,1,NA
2016,1,50,1,8,4,1,NA
